id,name,type,energy,protein,fat,sugar,pepper,all_veg,money,scores
1,干煸鸡仔饭,3,247,9.37,9,0,1,0,12,1
2,家园梨汤,2,67,2.31,0.23,1,0,1,6,1
3,干锅菌菇饭,3,314,7.2,15.4,0,1,1,15,1
4,金汤肥牛饭,3,236,8.7,8.1,0,1,0,18,1
5,农家小炒肉饭,3,230,6.7,11.9,0,1,0,15,1
6,醪糟小圆子,2,104,1.8,0,1,0,1,3,1
7,酸菜鸭汤饭,3,241,6.3,14,0,1,0,12,1
8,炒烤肥牛饭,3,278,13.3,24.2,0,1,0,18,1
9,锅包肉饭,3,329,12.3,17.4,0,0,0,16,1
10,飘香卤肉饭,3,187,5.92,9.55,0,0,0,12,1
